IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
216.128.180.52  | CGVM8oh4LhZck5t3SPPZqK5eziMk3QaKyiVS5BsMUJgc | 10000  | 10003 | 10009    | none                  | 2.1.11  | 3039680930
194.48.217.39   | wydCQxmea6HHE6VbzotZJNmhMdBnwj41eHqEzP7uNoy  | 8000   | 8003  | 8009     | none                  | 2.1.15  | 3271415109
46.166.162.210  | BXh1QWGTFgzMihpLdeCUzbMbDcSeT928KtZEgperXEKJ | 8002   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
15.204.241.116  | o7nSfhydcUswtkWPnin8Gr8M3ssYjNqHQwsZ1mqVKKA  | 8001   | 8004  | 8010     | none                  | 2.1.15  | 3271415109
45.250.253.251  | 728hgFtBwNVyRapgG2i6LWpuAWiBi2ELUp7jXiAvr3E3 | 8001   | 8003  | 8009     | none                  | 2.1.10  | 1725507508
185.26.10.247   | HDq8JiqTPj8Cx8Uwt3RorPqjC4Q9h6MHsvcxi1F5j5Hq | 8002   | 8005  | 8011     | none                  | 2.1.14  | 3271415109
147.75.198.191  | 2xHuSumJxThyc3Xv67B9vFjKfyo9DfDtzLv8uMwdPEzV | 8001   | 8004  | 8010     | 147.75.198.191:8899   | 2.3.0   | 3220629094
64.130.54.69    | 9jHUw5AVUXxPeJnsoqNVmTznzvYXX1q9ZDkzjDL7VCd4 | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
173.231.45.18   | HKvCPJ8PrpAaCB4uaLfm3nq1gyqmtyfNQ9AiDWYMepqt | 8000   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
51.38.67.29     | 7Bw3c9VNKikF2xEosemiSZuoQ4GX5EKYvL8gk6uxM3aB | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
147.28.165.3    | mce43sNQBBYGMYY7am4yqyaQPYSrpZrY8wBJS8dQ2DH  | 8001   | 8004  | 8010     | none                  | 2.3.0   | 3220629094
35.179.175.129  | CkArV6t7uNzhcGYRaSx8RxyYognhYcHpBv1kGXEHR1q7 | 8000   | none  | none     | none                  | 2.0.18  | 607245837
204.16.247.215  | 87ncsi58DTgmEWsA1yCMf23ZziKMQGcUx4jLY8fgbKDF | 8801   | 8002  | 8008     | 204.16.247.215:7799   | 2.1.15  | 3271415109
109.94.96.99    | HWWvVfpDeHaGgQ55ayMBmKpEyt8ptKP3FpdznAMJNraC | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
69.67.150.109   | Azy9B994tGmCukEbSx7Zo1g8ZJuygU7bGXWyp41HK3km | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
47.238.111.216  | BxZ8Lawb7ehpTc3va9mVYyxWwP4f5mXXNarJMozt9ibG | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
141.98.216.85   | BRy9tjHopMiMDJZNtbhQhEVRSgX8HyBBgaPqyHj7kTwH | 8000   | 8003  | 8009     | none                  | 2.0.21  | 607245837
91.189.181.122  | dmy73rxEfKTGk2DF8y71MJ23f1tCXu8pcX9qHDaAm6B  | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
64.20.57.150    | 44DpSBHdLkbiF3oi14prPkNkadGKpY5cxwGqfYY78eXr | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
15.204.241.33   | 8QKewdXcuEngyXY44XEJ58Pq8aCWThaGppJaSkZubt9Q | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
64.130.50.37    | 4prYqUQVnuRqHhAymtu3nEdY2TH3aT3bmL5t7K9TQM7z | 8000   | 8003  | 8009     | none                  | 2.0.21  | 607245837
86.54.153.46    | C7CZpb8EkodpFsfNZ6rDdAGTyqT2oPiwLWSKQHFmtagj | 8030   | 8033  | 8039     | none                  | 2.1.14  | 3271415109
79.127.196.43   | HeSiYue3P8rqdfnyA25abCzVPgDqrd6skmtdQMmd932W | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
84.32.186.110   | xiEWmuosThgaUV74svCtxxCqfXdCCEgehqRZD9NX4rb  | 8000   | 8003  | 8009     | 84.32.186.110:8899    | 2.1.14  | 3271415109
189.1.164.25    | DcTsbMKQYz3WFfdCGLBJr9Ebca8xrfN4iT8Ecr2vrrrC | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
84.32.71.74     | 3A1uvLR46tpT7cU6hLxrvNaHLEc7ck1MJKLaKGpVrAnx | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
15.235.80.19    | DEU4z8uUiWD5m5nnsZ9PRupCQW7r2pRmT3EJtXZhmGUx | 8001   | 8003  | 8009     | 15.235.80.19:8899     | 2.1.5   | 288566304
185.19.216.209  | Fm5ViffQmS9vY8HeFrMtTFkXcziMy7WJEL8bvFPKpzzm | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
49.12.86.120    | 9JWH7WFXtXQchD5TN7HQ4Vk7d15CEtmofizkTMnobZ1m | 8000   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
83.143.83.50    | 5CXAeM4KXa6dsVcjoPsgVWQsTNBdRrF6BaCq3sdSbbSE | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
2.57.214.83     | HR8Wwf36aJJiTqz5iZtYC9KPrG3V9ADC847k6iG5ASBL | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
3.235.152.17    | vZ8TLsV1tdemdWxR7Jkhxx3h6K3x4AbEs9nQiitiMzF  | 8000   | none  | none     | none                  | 2.0.18  | 607245837
208.91.111.173  | Dgq8kowaWbr6JFj5yn5zHAXkZUb9BPgCgjsGuGuoSWrn | 8001   | 8004  | 8010     | none                  | 2.2.0   | 3248754873
64.130.32.15    | EqVdiRbfNunD135AkDG46twSYYshqCa9S4HNDkKmCjy7 | 8001   | 8004  | 8010     | none                  | 2.2.0   | 3248754873
62.113.194.200  | 2e8RcdatWS9i33XoYarJWvbYUVoiPgPdXMJKXjYgrqYo | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
208.91.104.138  | 9KzRobzuAFBvNdDxURyEtFdW9Tp9UvBgHuqTjDuJfmTL | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
200.69.14.232   | 8GX1LFe5QpvteyehfoUw1Q4DUkjnXx85fjgonC17bqH3 | 11000  | 11003 | 11009    | none                  | 2.1.14  | 3271415109
103.252.90.27   | 9DMiCpMdPwX4pkt2TPLRbGpYF9srS6xZAxeV34XFYhaw | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.33.28    | FDKA6kZJH2hBiP2JDXTE1Qdccjq3LF6uSosq3WbKxXyZ | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
141.98.219.45   | 8LLmqrhP8DAvMmr9usYTPpNweRwt1cR74XrbT422BTWG | 8001   | 8004  | 8010     | none                  | 2.2.0   | 1081947060
185.177.74.243  | CnmdVSZfR9PZhQyV2SYyo8iD75xA4WTaauo4Pms3hf6W | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
85.195.82.131   | 4KYMA4Fg9v9HHttbkgeo8Njpru4DA57a9Lkgmc9y25mT | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
64.130.52.229   | EKA5ysD44fnsa4EGD1HP4PtDBGe5g4bxauYmdFc4RRSV | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.52.99    | F7UXMCA5Tdyj24SPp1shzYMzzQiAa8YRYQHskJji98Sc | 8000   | 8003  | 8009     | none                  | 2.0.21  | 607245837
72.46.84.3      | 8nxBENZVQrxJiG2x8g8S8KqbrhNpeJ5PoxgVTBx6NMQ7 | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
64.130.32.228   | E4hhpgr7nFB92hnSaRooWaX6duSWM4TPEeBB8JKndxSV | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.33.25    | 6WmR1DDGZ3p5vQkVJMBUmkBUY35ZVCYyPsqgiaoxLuPp | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
173.231.10.34   | 3rGbqVrLZrdAvXAb46ryKw8BA4NLfYQ3uxja6FDrtyxX | 8001   | 10004 | 10010    | none                  | 2.1.13  | 1725507508
146.0.72.135    | 91PrrCHNK7Dw4QevyzobrdjV6CqHLMBDxbn3bnmHBnqy | 18000  | 18003 | 18009    | none                  | 2.1.11  | 3039680930
109.94.96.109   | HAbJRyVdgGPeTHovFv39TnjrykR154DsR4hvnrsS7AJh | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
145.40.87.123   | EdmpY2cTKQkFMnRTgPYgHkkxnuEYdczK4MYg4THPZRco | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
64.130.53.110   | FdLKkXPb9WeoF818SETas9pLUoy2vDWH7Wu5gcYA4vur | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
72.251.3.154    | 44wr718gzKcPPmDVssKv8eAN9UiYD3JbhEFHWATmvmDa | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
15.204.46.165   | 3xASBE4B5gCA87uMZ1RV75LPghPPx25csHxyGkJHPY27 | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
74.118.136.217  | 3PfChLFN1XVzrT4GJexwGzEtRFZ9NLaa2rBQiiVHpRCT | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
67.209.52.231   | Fw6yQn1t6Jm9NRJ5wGo2rY2mu73XwrbmXa5Y82B55ihP | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
64.130.53.54    | Do735dUmdhRsXrPxjidKkTup3TfKsXgkK6D8QKdcTCRo | 8000   | 8003  | 8009     | none                  | 2.0.21  | 607245837
64.130.57.181   | 4FKMU3kauQiSqBwowmjBKxaRy4gYXnGNDukEWiadgvwG | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
64.20.45.158    | CNxfqqaDm5tgf6ntTHztWDL5wF3u1VYtxSqyJHAVCzPU | 8001   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
51.38.146.232   | C6EHFHPiYJNs4Kw2usQpsVa33wpdNso19FGBGnkrfAgn | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
103.106.59.41   | 8qAxvdwPVSznGvALj7GzxSYDUKMh1xPqEtVLGBcnuUbC | 8000   | 8003  | 8009     | none                  | 2.2.0   | 3294202862
208.91.104.86   | 4oSpptw7asM62mp1XbDRwWgBTiEMRyME28EyXWKf5d7E | 8001   | 8004  | 8010     | none                  | 2.2.0   | 1081947060
64.31.24.58     | HgkVtigNzh9yFJAHjN8DQjzAv5f5c9qsk4DUnmu6E8c9 | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
64.130.57.53    | DP6a3zsTunPdJgZ7bTLzguqdQZjGPvVvvUaFqw4364U  | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
38.55.73.101    | EBPd2CZC3PubY7uXmiJwh9kBCJXYvx4U25cNABouDgSV | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
64.130.53.236   | 7BsEV7DTT5JnUJR62Sa8iTm2LHbHfrnE7gvFv2Ryatjv | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
64.130.59.204   | croFoPxRwj4s8AT4zSu2DeJ1kYLt8D51tDQzvAWzZds  | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
185.172.191.7   | 6FxS9DpvzpByC8XrHXzffGEc3UzeWR4y8iNo6DrGENwv | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
8.244.151.206   | D2HDYv7Ch5Jtgxi9yCSagfRu6VTMEsgVuAvhz6vS9x4e | 8030   | 8033  | 8039     | none                  | 2.1.14  | 3271415109
109.123.108.61  | FSjtSY754hHCFivx1RvhDj4Z7gRRCt1C1mkhYdfWQEgP | 21610  | 11603 | 11609    | 109.123.108.61:21611  | 2.1.13  | 1725507508
103.106.59.201  | 8CYLDkgsQG6PsLPFW2unRQbRLUvvvLDZaKg2MBS1iCE4 | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
64.130.49.216   | E2yQMQDCK2y5dHw7mcuQt7e4TEr8TKXgPQmNMVN8kDjN | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
64.31.23.150    | J2upMgGqeBhoLMyNDXi1howSDhT97BqwrYSyc7EY9ofV | 8801   | 8002  | 8008     | none                  | 2.1.15  | 3271415109
109.94.97.115   | F6gbtKDULkJFCuR3x5Yjz2Kb7GJiPTurnEeFhz9MjVgG | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
72.251.7.26     | 6bTLL1T7GoLjL9uk9mArCuzzEtgnq8wdb1QoWh2p5Tvo | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
208.91.106.40   | BW97auzSzVJwH9ZCmBWsSwZJ8mbskeRYBH2yHtrSSo4r | 8001   | 8004  | 8010     | none                  | 2.2.0   | 3248754873
149.50.108.89   | V3sz2NFdBNQHRJtdNJT1V9JgfpFEBw3NEea6YzCfqJp  | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
5.199.165.9     | 6VtLr4RpEh4eKyNB9uedVTfvc54WSuK9BGcJrqoxL5Vw | 8000   | 8003  | 8009     | none                  | 2.1.15  | 3271415109
13.40.122.136   | 3h39B8vfPGEMPVmqkFs4j2qFtschxqAhQ4MmQAH8zjwy | 8000   | none  | none     | none                  | 2.0.18  | 607245837
57.129.36.165   | 7sD6nBTZQa7bSxxAcHqsCXueorTzRxiKpmNKVjk1afcu | 8001   | 8023  | 8029     | none                  | 2.1.11  | 1725507508
160.202.128.121 | 9n73GGJRonkLjoNas1Q3AVpC3GNsfVzM9zVdfHFa4PGa | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
64.130.34.14    | BpgvdxsMYdQ65hSdZXY5p6jDP9rCReKqyswqn9jKKisw | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
176.99.142.188  | 9mvkAxfQMWX2TgNqLwuLddihfPX9qt7zg4NBKMjN9wrm | 8000   | 8003  | 8009     | 176.99.142.188:8899   | 2.1.11  | 1725507508
64.130.50.88    | GmafNxH4wVdbirq4oaJp8xANM4FWo8CtWg6iYVbWHHgH | 8000   | 8003  | 8009     | none                  | 2.0.21  | 607245837
166.88.122.254  | EGEQ5C2u2H6iGGVsQ73w1X8SxbNmQU3JPyUSYhFSv1SV | 8000   | 8003  | 8009     | none                  | 2.1.4   | 288566304
69.67.149.165   | HJEySioakfax5erb512c7xqe6Gjx4JSLTgdQFPu25kEx | 8001   | 8003  | 8009     | none                  | 2.1.5   | 288566304
72.46.84.39     | 2pvQUBm8UTWF14Tcze2zoMoHEqHkkS6jtzD2ms41YchZ | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
15.235.83.216   | 5tuyC3E2dDgxmNyFs7B5RiNMdHQKP1SwWm6F9M3TxAxT | 8001   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
217.170.192.202 | 2HtJb2DEv6WRzEZBFjZaXDZeeZCcsm5R7H9E5apJzR99 | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
194.126.175.90  | BonyYarfLermHp6WZM6cmn8jtmt9ZzVr2U9jKRdoRbZR | 8001   | 8004  | 8010     | none                  | 2.1.12  | 1725507508
37.114.51.133   | E2PSTS4TStfNsv1Crxm3iAke6iYgaAUESKrH8jZLTJSV | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
57.129.64.108   | 5vEu4y2Bo5j3hoCSAmgsQ95FajKdspby8NZbiTkfVMQS | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
84.32.71.228    | AV3jcS6BiVg92aLPn8xXWPB9LznDDU8PWEXkGztHUqTB | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
47.242.111.144  | EFCqF4iMkkdUnKD9cPqjgfF7EtUEzSudEJ3dkMHR5xyP | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
5.39.216.37     | E9Ps4Dh1wACuVz9DxWqB4dv8WJ4UxzNq78fP7sY8CmSV | 8000   | 8003  | 8009     | none                  | 2.1.4   | 288566304
64.31.54.29     | 9p36hGHUfYkt66BwzFqMshSWypyrkv1ojNJpVJhJV1Ru | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
217.170.202.70  | H1d3vK8NxcKYa29bwKkmY8EKzwq2S25sobYkuuMnZdy7 | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
176.31.30.20    | GEfAJ8mA22oXjR9WUa9saGPSeAtiGc2mHWYgN6erb2wm | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
208.91.106.79   | 4MZCqRVVeFeoTuPpbteJvLBeJmP5GckR5Uya8i1NkWFg | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
186.233.187.135 | 7CjBibz5QXdRftMXcDE2owhQprN575FNeWKDP2L6h9aH | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
54.146.143.83   | GU9q7A6NUTznFjx9cFH7vExXbXUUF1sbJvMe8kKNVret | 8000   | none  | none     | none                  | 2.1.13  | 1725507508
88.211.250.244  | 6B7X3pCtmd37bNpUw5CxAdrNsdsxVpo5dLPw1y2QtebA | 8000   | 8003  | 8009     | none                  | 2.0.21  | 607245837
94.23.165.100   | 9CP3fg52BCA21QPZvFwbs6fGyjG7wwFMhSHjVXN33sSo | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
3.75.83.186     | Hs4iphFnKLTkyWK4yHYU7DpGor6asB8mVCUotr7QhYHA | 8000   | none  | none     | none                  | 2.0.18  | 607245837
147.28.165.125  | mcbXZTjSXaEVfCEqheYeTSA7EzHz5cE7gaFZvh4ubQV  | 8001   | 8004  | 8010     | none                  | 2.1.4   | 288566304
89.42.231.23    | 5oD5kzfGTT5WN8x7WVPW2npsxuwbArpaZjo4nq9F6gHa | 8001   | 8003  | 8009     | none                  | 2.3.0   | 3220629094
67.209.52.88    | 5vTE1KCTdcbaratqEhcDQ7Qy5naC3zjQidqQbyE6UY1K | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
80.77.175.69    | E36n4vh6Kis48Rn4Ey54L6HiyUjLMpEJBVDf3Xo3G5MY | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
51.75.86.54     | FEw5G4ZgDVkE7iv2HzGBx7QjmXKnk5Ea14KsXyXtC18N | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
74.63.235.82    | 5cQZ3mBXh5xHPLXmkHxE4tQJyYqJ3HNYC9qPGfQAtwmo | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
202.8.8.175     | 2cezc2tKqREVanoZJq5HRVQ4kVkx5WvZdgLXA3swJXiy | 8000   | 8003  | 8009     | none                  | 2.2.1   | 3294202862
208.115.223.218 | AxfJUwm7LiKKuKjW83Q2PBzwj48WvKwUhgc62mPbPPKC | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
208.91.110.184  | EGxyontFYaJVdBx748htP3WMLo8DnUzQVetkhHSDo9SV | 8000   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
204.16.242.208  | CzBXkmJc9ggpK2t5kLghkFNgDhi4VdDQcaNdLRBsc4cz | 8001   | 8004  | 8010     | none                  | 2.2.0   | 1081947060
178.63.225.203  | 4zMcufFt2zfdvbmn75pU2fkXrzVSiu6TWSxGTKA58tqQ | 8000   | 8003  | 8009     | none                  | 2.0.25  | 607245837
103.219.170.221 | CMGjZQQcPtuFfighxQ5BY15gCHQ7SzZP98ZmjJpjyLNu | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
44.193.72.84    | 4wuUtVwUTvp6Cf7RZx7tNMtqDPYY1AdLEjS68VcWLCcz | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.63.37    | FGQ9jTcgvs1hSgmLUhDmY7P52Q2vJKQZjVPncqZUMJyZ | 8001   | 8004  | 8010     | none                  | 2.2.0   | 3248754873
154.30.2.11     | 3eLwifijsGUKmzDrHuNu6rbBYh5pkgZXX19yGaWYkWjZ | 8001   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
211.202.0.226   | 3tdSGMz3FNSBRSWtg3noNtKk83yXrJhFQJWFph3T2eVy | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
147.124.203.189 | EEYdHKEB2A5HEmV5nDW2pv3oYXnLfJW4T1HD9b1MwvvT | 8001   | 10004 | 10010    | none                  | 2.1.14  | 3271415109
92.204.197.66   | GUuS6KuzXbDFw38D4hKaGJ7buvh7hr4kTKUuLbZP4cKp | 8000   | 8003  | 8009     | none                  | 2.1.1   | 2252099268
208.91.110.177  | D4qneNKXS5dUnkWAL4Y9jqwyYoqkNcRPavhQxo3UxFNV | 8000   | 8003  | 8009     | none                  | 2.1.15  | 3271415109
185.209.177.209 | 3LmmcYBFvyryKn22VqD1g1YLj3HJpZHTRuYxj2ENbSfL | 8000   | 8003  | 8009     | none                  | 2.2.1   | 3294202862
183.81.168.177  | D8QBPpLENkAHSw7r9g5WqPCtNABEhjvFpgNcseNoEN1X | 8001   | 8003  | 8009     | none                  | 2.1.4   | 1725507508
37.59.20.19     | F8Y784n2XedgmmdVDseTZcLP2hCnP9G6yo8Pi9Jybm2m | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
84.32.186.131   | 6jA645FffSUBVb4hNEyFWe5XP2koSFmhtxhQJ5PViD81 | 8001   | 8004  | 8010     | none                  | 2.1.9   | 3039680930
64.130.51.187   | 7ZVdgQaeV2uYzJv2Jw2GLuM7JistUxcCtfuZjJY5jdSL | 8001   | 8004  | 8010     | none                  | 2.2.0   | 3248754873
208.91.110.119  | HUdADmiwuqB4DjYbdbLZN8Y4VYryyYQT74xHjx4N6RRs | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
67.209.54.151   | CkxCt5t7PMCwwAgNyZB6fSkFH8EgKi2ZmuFyDuzBzmGi | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
72.251.3.227    | 6d5H7MWXHyHcjLEuRJfWfpXo3zp28DuUvpc7YCwJJzge | 8001   | 8023  | 8029     | none                  | 2.1.14  | 3271415109
80.77.161.204   | 2PEA1tNXjf16A5RBCQVy7EWT4iWgq8hrk13QRzdN11jc | 28900  | 28903 | 28909    | none                  | 2.1.11  | 1725507508
15.204.161.161  | AZLMEvae5VY2LauBmcagBsiHYuMEQ63WomfNcnkMSjrq | 8001   | none  | none     | none                  | 1.18.22 | 4215500110
74.118.139.29   | CmVYB8iehRqkescWm7b19S8WJbsmcnwPLqJ4NMWwgwWd | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
72.46.87.29     | E5aYf6TPqYypRvDRi6aZEPS1JjQ83SEGdqn24EMN91SV | 8000   | 8003  | 8009     | none                  | 2.1.4   | 288566304
46.166.162.146  | DCEFfXJgA37f1vznPZyfPdCWmiMQXNekVgPcH2YfrXPX | 8002   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
145.40.126.145  | 9vhFEuM22onmz5GzeiMNxKXZ4Dpw2WG4B4tmHAMFmdxn | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
141.95.207.243  | 6CgLPbARBHprkYVxGBMZHjysNpkSRUcoUQdghUartHYr | 8000   | 8003  | 8009     | 141.95.207.243:8666   | 2.1.15  | 3271415109
64.130.52.148   | 3gcJTS8mxvxHTe4pTUPGFB9TGNQUhWDq5XDVodtLJpQ5 | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
3.8.206.207     | 7w3uCAmCy652dZBEA5SK5RP8wcvgoyZ2TeK8NA2w7ZVS | 8000   | none  | none     | none                  | 2.0.18  | 607245837
64.130.50.118   | 9ofaZtcAY2PkfETjvWE2ezEU4hHQYJb46zZkar2MY1BL | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
47.242.176.37   | 3yG4Hi9PEDMpuwMYa2meujrmQB4JWywTvSs2oDo3fMY7 | 8001   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
85.195.119.61   | 4DTK7N8D8d2XjKZNFmoXkoonbzDjZTEZFZGZt8k3MPCU | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
74.118.143.183  | 4RfPJuznWfWRJnnMcQvCdiheijL7pRdesr1CheVfzTDx | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
13.41.199.61    | 8YXB8QNywvNgPTmGZno2dFUg8tKPpQeJtgjYpPTzD8Lm | 8000   | none  | none     | none                  | 2.0.18  | 607245837
185.86.135.70   | 87BU3oLtr5yZwQLT3f1ubbJ8rVpEGQkz7E4WEEkfCEbj | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
109.94.96.125   | 3Cx444vaEdFRr3TytZnfPgi7s7xvWVV9gTLQNAYbAmPZ | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
23.92.177.79    | DSssXReKnYxAdyuCdA8bpXgY58D89tW95GWBGxoH6sok | 21610  | 11603 | 11609    | 23.92.177.79:21611    | 2.1.14  | 3271415109
162.19.103.253  | 92uPRZbAngSwvW41VVfWdfrucNrV2jsaNfwQVrGFRBZK | 8001   | 8003  | 8009     | 162.19.103.253:8899   | 2.1.14  | 3271415109
18.199.222.225  | D2kkpwy14KA5QpbBTfHc4SXVKd3fGTxktGirD6DSqqEN | 8000   | none  | none     | none                  | 2.0.18  | 607245837
64.130.50.156   | CXCeJj6uU71m5vLb9kwYAr2Jf2JsmUkvRfTJJ5AiwszY | 8000   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
3.125.53.7      | FtAnz5n26M6gqtX5ymfXNQJ4afUBkWghGzWWck2LydQS | 8000   | none  | none     | none                  | 2.0.18  | 607245837
91.237.141.130  | 3RXsFmSoV8yHUkaiGZ7yKM4PvFHUaQrhQMbNpzNooh6D | 8001   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
192.155.103.250 | 6nkxLbcjJbmx74mkdRhnUa8p3pgqFSHkDjroLfQXBWBv | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
208.91.111.176  | 6CNBtTXXy7UvWfH2Yj32aCZR8e9mFcukgtdgNNagqamY | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
37.72.171.34    | DBpBzsXjtcpPbrg4EAAEEgXApXhjGEu5yUs1Ps48cqbE | 8001   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
74.118.140.174  | 5r87LyisHH9bjgJidct7XrBx1pDGjQRLnQtvPrQDMxMj | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
34.204.1.95     | HQZfwsaMc6VL6miWDYu9SX9kTvhjqjmKMyavGa3gSKwi | 8000   | none  | none     | none                  | 2.0.18  | 607245837
74.118.142.180  | 9Afwh8oU2FUvupU33Gbj8unYBAohpZzmZmZc88hniHNG | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
89.42.231.11    | 3S1g22K8W65dBuvS8StBvn93VVeVYAtFmKhB241jjTjt | 8001   | 8003  | 8009     | none                  | 2.1.4   | 1725507508
64.130.57.204   | E2oMaFGoMopaFQA9miftArm5WPqnaWr4rfccDeJRA17S | 8001   | 8004  | 8010     | none                  | 2.2.0   | 103906889
216.18.195.202  | 6arjJ8mFqCfaXfkKDnRBpG9reRxAXgw6Q6KVLVg5TVEG | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
160.202.128.153 | Gijgzf5aE8RRr3oZrwRdqJvopeoKz6HddidPw6AkSUyU | 8001   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
